0.3816789405884928	10 10 10
0.3808103780867426	members of the
0.3794203183518186	to improve
0.3755148825259169	purpose of
0.37384656505967356	should be
0.3730583628985421	due to
0.3729123127280869	develop a
0.3723978388403381	rather than
0.3716541792254226	included in
0.36935489520107706	of the project
0.36855854517532294	did not
0.3683532086808748	do you
0.3683332986020752	days per
0.3674600754504139	in charge
0.3639131898139713	level of
0.3637906596568143	at least
0.3626823195669327	as well as
0.3623774455557434	decision making
0.3610808866860801	create a
0.3598481444248811	had been
0.35916252127927395	difference between
0.35900370002357296	professional chapter
0.3553717816068645	goal of
0.35487990471515996	contact information
0.3541598313567328	o r
0.35389841843236425	water from the
0.3520180923544233	the water
0.3510909179434757	summary of
0.3508138268052332	the project
0.3501853802382429	evaluation scale
0.3484611189967692	how long
0.34803992831201636	discussions with
0.3477921880028945	o u
0.34671981386988826	technical knowledge
0.3447955866044343	can be
0.3437635825133495	a series
0.3435582229961787	team s
0.3429006334206141	team will
0.33956063436060835	operation and
0.33927239290242867	ensure that the
0.33890849611692475	their own
0.33854312254801355	construction of
0.33809097861744686	student chapter
0.33630425798489044	plans to
0.3355908962477146	not operational
0.3339537981507071	parts of the
0.3311454228229976	trip to
0.33053467754973626	issues with
0.32903040979623693	maintenance of the
0.3274509819495295	ownership of the
0.3272793587575891	in addition
0.32703766398630113	cost of
0.32699643939551987	to collect
0.3250105916612354	continue to
0.32452171657943085	learning from
0.3243144308055024	we hope
0.3232729628944725	located in
0.3216570508412738	two years
0.3214697617683612	new trainings
0.321168971749544	such as
0.319432168769428	to meet
0.3179339035803422	evaluate the
0.3177837549679991	to complete
0.31695448906240237	in place
0.3142918734776266	members of
0.3141023257126205	this project
0.3109090378930291	working with
0.310603254207986	can be found
0.3085772179620205	relationships with
0.30606302721059914	quantity of
0.3060497753822743	working in
0.30550402522724707	would be
0.3050076792544445	to use the
0.3025527175845367	interviews with
0.3009648059291327	contact with
0.3007819446323235	return to
0.29999239854294996	to provide
0.29885855961630925	for drinking
0.2947081323369362	the program
0.2931436349777198	phase of the
0.2930407706386536	results from
0.29264372923823895	this evaluation
0.2923614513301709	satisfaction with the
0.29206239056284433	compared to
0.28992729509768306	project is
0.28959254255405037	projects in
0.2882275959536431	goals and
0.2876890892371042	status of
0.2872449923665578	water from
0.2853061469243871	follow up
0.28516275258024376	the pump
0.28486654819226565	it is
0.2845210034083633	l e
0.28430863724639005	the communities
0.2832992283697399	a few
0.2830423952681919	be collected
0.28072252860918434	e n
0.2804069373593777	the school
0.2799717634352031	pipe system
0.2772143609688773	communication with
0.2769171248978349	in the community
0.27392198943113893	failed to
0.2711520720027712	list of
0.2706525525784522	borehole project
0.2702874373773245	failure report
0.27015052303888165	e r
0.2698192164733011	my placement
0.2662353345855067	in order to
0.2653487221298403	with the community
0.26452868986002065	along with
0.2645259778908984	this monitoring trip
0.2641522251831629	less than
0.2633699635613922	compartment bag
0.262725340454663	to understand
0.2613057492646835	previous monitoring
0.2612278567351606	rope pump
0.25949361503443763	health and
0.25947763295533743	a large
0.2591654178196882	pressure transducer
0.25815466331420617	water at
0.25710890798013175	three villages
0.256343148628441	each latrine
0.256067880298545	minutes daily
0.255144307988349	rope pumps
0.25462989442699446	being used
0.2540138627332607	point of
0.253566576213163	three communities
0.2527505816679602	the community members
0.25216563566264716	to achieve
0.25117837137904564	in country
0.2508741104174176	end of
0.250322802868012	usage of
0.2498693302681317	the system
0.24986538929752825	with community members
0.24965714713696058	the current
0.24945499938045984	does not
0.24857488276907577	required to
0.24747396154839146	to be
0.24720477714726025	it was
0.24579278486709133	the district
0.2455138959697106	success of
0.24468968367279467	maintain the
0.2443973777552801	of water
0.24340443036447698	they are
0.2431993187519559	to discuss
0.2421144374891907	factors that
0.24035980883932304	of 23
0.24014744973563193	water for
0.2400544742540417	of 24531
0.2400544742540417	of 19
0.239892187663267	in terms
0.23928407360731715	to evaluate
0.2390332734164488	installation of
0.23889421560149596	phase of
0.23880195298737897	unit committee
0.23777131957697115	could be
0.2370862553410764	be conducted
0.23695399811237827	200 women
0.23613510595023418	of the community
0.23610822182262067	11 11 11 11
0.23490475303360758	page 2
0.23414343004627747	tank was
0.23405727397204495	according to
0.2339351503659883	of the trip
0.2339084392250779	there is
0.2334416947960733	demonstrated functionality
0.23305726156044373	11 11 11 11 11 11
0.23290944659275886	there are
0.2327420238522743	from the community
0.2321668497908892	pump station
0.23162067349438967	how much
0.23019716941535526	f failure
0.230129793112272	of the water
0.23004956868224982	with the water committee
0.22986636697423657	page 4
0.22980560990162113	my own
0.2297262963711102	on this trip
0.22951653101939518	presence of
0.225717899236161	percentage of
0.2253060916295308	results of
0.2246733941381006	of data collection
0.2243325187517942	planned and actual
0.2234167320826361	evidence of
0.22307892196406046	9 9
0.22307892196406046	page 3
0.22307892196406046	100 ml
0.22307892196406046	14 14
0.22307892196406046	page 16
0.22307892196406046	page 10
0.22307892196406046	page 8
0.22307892196406046	page 12
0.2227580892305471	n a
0.22275715163567122	wireless tank
0.2225784295788197	the main
0.2217700340766718	the spring box
0.22161806703625236	provide a
0.2211991561402072	discuss the
0.22055361993178335	in the
0.22047330264811957	maintenance of
0.22046690031304655	able to
0.22000929597932953	we were
0.2197052057526281	terms of
0.21956629055625765	of the
0.21716120108518946	do not
0.21714550693963136	n g
0.216706533895327	these communities
0.21612189685989677	the problem
0.2160646058817063	fix the
0.21471839251396477	by the community
0.21467318187604612	sustainability of
0.21435888825975277	determine the
0.2135975279111382	improve the
0.21285664232609253	plan to
0.21251312827735322	will provide
0.2121121368790213	this information
0.21144434201180623	summer of
0.21126083374261664	community water
0.21060823805171963	during the
0.2099912142283066	was completed
0.2099630994766251	the primary purpose
0.209505030832253	with the water
0.20945636535367956	understand the
0.20769407367732967	need to
0.20558185012817526	to the community
0.20263918036825745	we had
0.20255603981720557	there were
0.20215418534871019	satisfaction with
0.20149488723630898	the entire
0.2010793253414571	result of
0.20014340406239747	we will
0.20012548345058834	h o
0.19964313400547645	to prevent
0.19804914689875694	the village
0.1979336173285239	after construction
0.1978716359059757	village s
0.19769625933873328	n t
0.19745516548411038	to implement
0.1968723769397493	project in
0.19666058631884406	water use
0.19640057465284072	our program
0.19623324850002996	conducted by
0.19545709901860656	of the latrines
0.1953957325463807	the borehole
0.19530906611639634	health and safety officer
0.1942768398009452	to perform
0.19380860688121748	travel to
0.1937681930209053	our own
0.1936501771226872	the pipeline
0.19340422673699018	r e
0.19271794117031316	performance of
0.19196425044570403	the water supply
0.1917082062353645	with the
0.1913397516791107	the original
0.18996430631661151	how often
0.18933793016366332	each village
0.18933019228946654	of the evaluation
0.18928969279086225	operation of
0.18899834401959834	t h
0.1889975966462572	impact of
0.18878686791755908	the water quality
0.18870271788095072	in the village
0.18842755532617078	assess the
0.18811899760867984	to build
0.1880944905062403	we plan
0.1880782579385973	meet the
0.18665680879242777	there was
0.18659704990543557	for the
0.18604213777175196	as possible
0.1851464573238314	we are
0.18437520430082407	list of attachments
0.1843529009911791	the latrines
0.18373256278531733	their water
0.18334817319513555	from the
0.18330536042138473	as a
0.18307625503186753	r o
0.18285266359232322	part of
0.18283869850444054	for the project
0.18201492459384255	of the partnership
0.18185534564020578	to assess
0.18123170773330904	the water system
0.18073572461698478	de la
0.18016527848210506	the end of
0.17988394194259882	clean and
0.17976722855862323	a clear
0.17904539776424974	for washing
0.17883406290582593	of the wells
0.1788320694320803	for the water
0.17843239601309793	post trip
0.17816417409825278	failure is
0.17805664891887338	tank and
0.17758235756984156	f r
0.1774187630591188	repairs and
0.17643436604502055	the fact
0.17624080262520003	what do
0.17610551785041806	to maintain
0.17562596961440952	failure to
0.17386799067881134	the existing
0.17365340403558388	r d
0.1720980935388217	the women
0.1720016655608458	e e
0.17171946009666414	to develop
0.17164228355188377	may be
0.17146018523313764	our mistakes
0.17102725655216255	on the
0.1707663934023949	food and
0.17035815329956788	the river
0.1698586782500364	monitor the
0.1696729283128024	primary school well
0.16833043970988268	get water
0.1676696931620705	to create
0.16735311185796561	that the community
0.1669919700764653	the following
0.16595736333965977	the primary
0.16587428145968341	the same
0.16578991274192	be able
0.16484824890756464	the long
0.16424795226243205	r m
0.16408714570316976	for the community
0.164058689647979	with the project
0.1633711697360714	n e
0.16330634828645535	each community
0.16305609183406636	at the
0.1620511604704652	o m
0.16170251061351776	roles and responsibilities
0.1599344014946723	scale of
0.15951856178048612	evaluating the
0.1594014619345132	project functionality
0.159134610275419	a new
0.15814388158324863	contributing to
0.15700993005439912	means of
0.15699771186668285	the rest
0.15665499711385644	and maintenance
0.1565010718796012	s groups
0.15535666008463844	a local
0.15469292272406995	and monitor
0.1546832501585214	we assume
0.15448196889856677	so that
0.15447418392108825	culture of
0.15433583271716533	the water distribution
0.15369988695479653	to make
0.1534481622925366	communities in
0.15339549458103052	to monitor
0.15334197427264426	was not
0.1532652549961771	the water level
0.15308131879845197	the villages
0.15304364584937455	a result of
0.1528162978044585	n i
0.15266356790877783	both wells
0.15247514177798982	r s
0.1524649721926753	your evaluation
0.15181292218585452	in line
0.15173732904887682	trip is
0.15007987513463894	we need
0.14995950562488505	the ground
0.14822571958345448	how many
0.14683255811875293	u r
0.1467491756712105	well flow
0.14645695862457206	to ensure that
0.14642874392761115	the end
0.14576517494054197	this failure
0.14574928693172018	we re
0.14571035773546304	s t
0.14562749640908562	patterns and
0.14503416042941844	to help
0.14490188555004035	per day
0.14478524139664298	at all
0.14471495065977377	the tap
0.14372695323408624	a collection
0.14249588047262537	to continue
0.14208078033343502	as well
0.14070026218469353	villages in
0.1406206755205869	to support
0.14032956944546188	operations and
0.13923590331322247	access to services
0.13916183947995828	the future
0.1387359805541769	we have
0.13799774503274825	we failed
0.13799715011648603	u t
0.13583329451360818	they were
0.13567585830208803	the amount of
0.135443877119448	was conducted
0.13458454907172188	to fix
0.13439989225175936	progress of
0.13269754735853667	be made
0.13268947808921144	we can
0.1326198708636583	we learned
0.13254400877680927	planned and actual evaluation
0.13055356906606988	d e
0.13045100023958323	water is
0.12855242462580435	parts of
0.12788829369433832	to bring
0.12715687522356292	the rest of
0.12671900762573943	information and
0.12659716776817193	the final
0.12639666568304933	the organization
0.12519172069179466	the local
0.125114426078299	that they
0.1243123562195897	to learn
0.12421776701510824	a photo
0.12409137325749618	women s
0.12341493367246772	they have
0.12295362271862746	top of
0.12166075731383334	on how to
0.12148829748487265	e a r
0.12085596361447917	ownership of
0.12022470571993546	this test
0.11995997615613177	work with
0.11970712408647635	the partnership
0.11886568931949715	we could
0.11884019082195758	scale of evaluation
0.11796187164781391	the initial
0.11781492623543596	as part
0.11771596318993567	de l
0.11735859496085378	members to
0.11711486155461825	to conduct
0.11686088298909805	the field
0.11650169000169294	i s t a k e
0.11628875770195256	changes in community
0.11579397122921244	the spring
0.11569483301456017	site and
0.11557780293097675	my director
0.11556255650166533	staff and
0.11432419834818151	and sustainability
0.11421968432576536	a lack of
0.11309950565758095	when it
0.11244198849366425	building the
0.1110588349017809	be found
0.11101128963606045	the machine
0.11080408562886306	our work
0.11073686302441357	e a r n
0.11065212347694527	borehole well
0.11046512075085693	team members and
0.10968733602323771	the pump house
0.10939092756963083	update on
0.10896253542431442	factors contributing to
0.1087762564349586	maintenance and
0.10817114496771887	that could
0.10766617456816578	the electrical
0.10761184658967017	on how
0.10758714053545604	the region
0.10703580612187348	not only
0.10651983864019464	et de
0.10623650967012441	k e
0.10611154696552585	for each
0.10459819756695944	this year
0.10400555410073922	s w
0.10371843428763025	a group
0.10311643520597147	the area
0.10286390574246079	next phase of
0.10216244504091877	to measure
0.10153476200233658	to support the
0.10053995634309068	planning and
0.10052092549995068	of the system
0.09993429759723242	the success of
0.09981174759292136	was able to
0.09957769217754044	the performance of
0.09944266404449989	of data
0.09942637862790679	if they
0.09929271377603764	each of the
0.09800964897154144	which is
0.09649298492437017	up to
0.09637560340463618	your life
0.09631496908875838	of contents
0.0961129822266954	the cost
0.09597218461113097	associated with
0.09446065246063237	to address the
0.09315282599756058	a result
0.09204013475835886	i t
0.09143259108970397	and sanitation
0.09120168393119642	some of the
0.09116824410804349	all three
0.09093488214310999	the quality of
0.09080323004783515	the blue
0.09056390619036284	with a
0.09043110533757552	the effectiveness of
0.08987822254593249	the solar
0.08986917296340109	the world
0.08937032166907188	with the system
0.08904600977156496	of attachments
0.08749242556010724	the tanks
0.08694608836205325	the primary school
0.08670293781952751	the shower
0.08659765035472074	the eco
0.08654896746164473	a better
0.08610354038728266	the purpose
0.08599847955469236	be used
0.08590665808271636	the wells
0.08509016386573713	it would
0.08501533827594843	as many
0.08456105111913491	is currently
0.08382340499741539	the situation
0.08358081454657319	used by
0.08348169714172111	the installation of
0.08268443565468096	the sustainability of
0.08259971970912221	the village s
0.0819879149570388	but it
0.08187628470314647	the equipment
0.08184838241067911	and interviews
0.08167937188006805	for the water supply
0.0816240713808395	the construction
0.08161655597591431	because they
0.08129275840161407	the community s
0.08111191994132637	the government
0.08093241914911885	to get
0.08059247606105775	water for i
0.08046031648656396	changes in
0.080035441959731	that the system
0.0798616828957912	the engine
0.0796969147440594	the survey
0.07920340509910241	was being
0.07892473168657779	roles and
0.07888407427774498	the installation
0.07829807804047245	a n
0.07780073863374175	next phase of the
0.07734397067715815	to ensure the
0.07683302945141764	to get a
0.07499840873402458	a r
0.0746499352124654	the poceros
0.074158779002757	as much
0.07396300057139081	the pump station
0.07394132292069147	but also
0.0732906454827844	the idea
0.07316060803067893	during this
0.07228523529125935	was used
0.07193095800250883	i n
0.07150053917394655	m i s t a k
0.07124080254283187	the ecological
0.07112198066811076	when we
0.07068530904538055	instead of
0.07055326530985935	a day
0.07027710530953159	who is
0.0701770114102037	the pipes
0.07007125105854832	see if
0.06995451821024809	one of
0.06955199287830623	t h e
0.06901726777143634	w i
0.06869462415527694	associated with the
0.06848801187858017	the wireless
0.06839183560859935	the money
0.06798183196298274	within the
0.0678295180661654	make it
0.06771569033774656	at one
0.06762537532779478	w i t h
0.06761744672162309	the national
0.06511850933861733	trip for the
0.06505233597660987	throughout the
0.06465992018667199	the garden
0.06453234008536218	m e n
0.06315810993252129	that have been
0.06303734742286161	amount of
0.06287408552439892	and then
0.06285585046845718	from your
0.062172047347377475	this is
0.062101593328662205	together to
0.06176227598513477	the conference
0.061654788312363366	t i
0.061006457167986985	scope and
0.06062771324206337	the planned
0.06005651648249906	water per
0.05962246821561846	what is
0.058336120742233696	year s
0.05829350027339289	f r o m
0.05822669690038035	this site
0.0575653233031838	is not
0.05746425475630007	and therefore
0.056504965773596906	of completion
0.0564864840317595	and responsibilities
0.05443760505024104	and thus
0.054195452264487375	school and
0.05412010757058035	the rainwater
0.05396712318456734	course of
0.05392320536318083	a whole
0.05099028101212075	name of chapter
0.05008905462920289	e r s
0.05005306708676781	but they
0.049876701168863204	the team s
0.049693210864674764	this time
0.049176405389875485	the pumps
0.049161511231941325	and provide
0.048611461181574556	through this
0.04394609789466658	i s
0.04139226207013082	monitoring system
0.039192487263876086	across the
0.03856509836286461	go i
0.03851301781024945	community organization
0.037762528621253094	o r d
0.03762913960857378	i had
0.03759956142548824	we also
0.03575805484709766	the rope
0.03331751547830905	i n g
0.033268948339333866	table of
0.03264714971841647	up to 3
0.032526901895397156	monitoring trip for the
0.030237998446982002	o u r
0.029791221602219232	s t a
0.027758609947118963	but we
0.02742162705718574	o u t
0.026884380287664243	use of the
0.025846904157031593	and scale of
0.02559480595597237	i n e
0.02462317733101295	i s t
0.021179883421634092	i would
